21385646108,not_delivered,returning_to_sender
21385903685,not_delivered,returned
21385682265,not_delivered,returning_to_sender
21386034568,not_delivered,stolen
21385704312,not_delivered,returning_to_sender
21384628472,not_delivered,stolen
21385034808,not_delivered,stolen
21384902282,not_delivered,returned
21386101482,not_delivered,returning_to_sender
21385189728,not_delivered,returning_to_sender
21385680365,not_delivered,stolen
21386570485,not_delivered,stolen
21386030782,not_delivered,returned
21386724075,not_delivered,returning_to_sender
21385676112,not_delivered,returning_to_sender
21386179535,not_delivered,returning_to_sender
21385697668,not_delivered,returning_to_sender
21385782128,not_delivered,returning_to_sender
21385923892,not_delivered,returning_to_sender
21385273665,not_delivered,returned
21385629515,not_delivered,returning_to_sender
21385422565,not_delivered,stolen
21384843518,not_delivered,stolen
21386164238,not_delivered,returning_to_sender
21386337948,not_delivered,stolen
21385443725,not_delivered,returning_to_sender
21385897218,not_delivered,returning_to_sender
21385623492,not_delivered,returning_to_sender
21387662316,not_delivered,stolen
21386013252,not_delivered,returning_to_sender
21386754572,not_delivered,returning_to_sender
21385634088,not_delivered,returning_to_sender
21386558962,not_delivered,stolen
21384911118,not_delivered,returning_to_sender
21385184235,not_delivered,returning_to_sender
21385520198,not_delivered,stolen
21385787875,not_delivered,returning_to_sender
21385838875,not_delivered,stolen
21384820915,not_delivered,returned
21386197532,not_delivered,returning_to_sender
21386627868,not_delivered,returning_to_sender
21385136255,not_delivered,returning_to_sender
21386355558,not_delivered,stolen
21386575935,not_delivered,stolen
21386569868,not_delivered,returning_to_sender
21384873825,not_delivered,returning_to_sender
21385570845,not_delivered,returning_to_sender
21386166405,not_delivered,returning_to_sender
21385589252,not_delivered,returning_to_sender
21386499635,not_delivered,returning_to_sender
21386103515,not_delivered,returning_to_sender
21386166638,not_delivered,returning_to_sender
21385849788,not_delivered,returning_to_sender
21387563076,not_delivered,returning_to_sender
21385900422,not_delivered,returning_to_sender
21385615165,not_delivered,returning_to_sender
21385816472,not_delivered,returning_to_sender
21385735362,not_delivered,returning_to_sender
21386869725,not_delivered,returning_to_sender
21386286455,not_delivered,returning_to_sender
21386769165,not_delivered,returning_to_sender
21386250025,not_delivered,returning_to_sender
21385681635,not_delivered,returning_to_sender
21386604772,not_delivered,returning_to_sender
21387613530,not_delivered,returning_to_sender
21386193302,not_delivered,returning_to_sender
21385089992,not_delivered,stolen
21386990025,not_delivered,returning_to_sender
21384957528,not_delivered,stolen
21386334608,not_delivered,stolen
21387517580,not_delivered,returning_to_sender
21385976858,not_delivered,stolen
21385101075,not_delivered,returning_to_sender
21385767308,not_delivered,returning_to_sender
21384809642,not_delivered,returning_to_sender
21387200200,not_delivered,returning_to_sender
21387144643,not_delivered,returning_to_sender
21386079918,not_delivered,returning_to_sender
21384231895,not_delivered,returning_to_sender
21384411485,not_delivered,returning_to_sender
21384633685,not_delivered,returning_to_sender
21386303468,not_delivered,returning_to_sender
21388047836,not_delivered,returning_to_sender
21386702158,not_delivered,returning_to_sender
21387299626,not_delivered,returning_to_sender
21386361668,not_delivered,returning_to_sender
21386805438,not_delivered,returning_to_sender
21385808765,not_delivered,returning_to_sender
21385474775,not_delivered,returning_to_sender
21385641862,not_delivered,returning_to_sender
21385903515,not_delivered,returning_to_sender
21385708612,not_delivered,returning_to_sender
21386106778,not_delivered,returning_to_sender
21385637448,not_delivered,returning_to_sender
21386461355,not_delivered,returning_to_sender
21386331748,not_delivered,returning_to_sender
21387005960,not_delivered,returning_to_sender
21386598235,not_delivered,returning_to_sender
21387241519,not_delivered,returning_to_sender
21387138406,not_delivered,returning_to_sender
21387274750,not_delivered,returning_to_sender
21386438462,not_delivered,returning_to_sender
21386184495,not_delivered,returning_to_sender
21386456255,not_delivered,stolen
21388617653,not_delivered,stolen
21384233365,not_delivered,stolen
21387033769,not_delivered,stolen
21386918402,not_delivered,stolen
21387410486,not_delivered,returning_to_sender
21383447198,not_delivered,stolen
21385089013,not_delivered,stolen
21386174839,not_delivered,returned
21385686030,not_delivered,returned
21385014243,not_delivered,stolen
21385650799,not_delivered,returning_to_sender
21385444433,not_delivered,returning_to_sender
21384798769,not_delivered,stolen
21384727299,not_delivered,returned
21384062289,not_delivered,returned
21385727726,not_delivered,returning_to_sender
21383927018,not_delivered,stolen
21386604696,not_delivered,returning_to_sender
21386379679,not_delivered,returning_to_sender
21386311443,not_delivered,returning_to_sender
21387243934,not_delivered,returning_to_sender
21386318470,not_delivered,stolen
21386637130,not_delivered,stolen
21385685753,not_delivered,stolen
21386883500,not_delivered,stolen
21387489487,not_delivered,stolen
21386049070,not_delivered,stolen
21383754745,not_delivered,stolen
21385639779,not_delivered,stolen
21385476619,not_delivered,stolen
21386017279,not_delivered,stolen
21387145921,not_delivered,stolen
21386600303,not_delivered,returning_to_sender
21386028783,not_delivered,returned
21384055520,not_delivered,stolen
21385833516,not_delivered,returning_to_sender
21385775960,not_delivered,returning_to_sender
21385983366,not_delivered,stolen
21384935400,not_delivered,returning_to_sender
21386253359,not_delivered,returned
21385369516,not_delivered,stolen
21386266270,not_delivered,returning_to_sender
21384972990,not_delivered,stolen
21384811270,not_delivered,stolen
21384955030,not_delivered,returning_to_sender
21385982659,not_delivered,returning_to_sender
21384684660,not_delivered,stolen
21384552083,not_delivered,stolen
21385036196,not_delivered,stolen
21385489066,not_delivered,stolen
21385591309,not_delivered,returning_to_sender
21385919549,not_delivered,returning_to_sender
21385870119,not_delivered,returning_to_sender
21385777113,not_delivered,returning_to_sender
21384292913,not_delivered,returning_to_sender
21386714560,not_delivered,returning_to_sender
21385972376,not_delivered,returning_to_sender
21386146679,not_delivered,stolen
21385308533,not_delivered,returning_to_sender
21385442963,not_delivered,returning_to_sender
21384518030,not_delivered,returning_to_sender
21385443353,not_delivered,returning_to_sender
21385910383,not_delivered,returning_to_sender
21385171579,not_delivered,returning_to_sender
21386464160,not_delivered,returning_to_sender
21386443703,not_delivered,returning_to_sender
21387109434,not_delivered,returning_to_sender
21385704510,not_delivered,returning_to_sender
21386868766,not_delivered,returning_to_sender
21385654190,not_delivered,returning_to_sender
21386453699,not_delivered,returning_to_sender
21385453636,not_delivered,returning_to_sender
21385851830,not_delivered,returning_to_sender
21386391786,not_delivered,returning_to_sender
21385901293,not_delivered,returning_to_sender
21385461956,not_delivered,returning_to_sender
21385979846,not_delivered,returning_to_sender
21385789466,not_delivered,returning_to_sender
21385408706,not_delivered,returning_to_sender
21385591316,not_delivered,returning_to_sender
21386933083,not_delivered,returning_to_sender
21385835500,not_delivered,returning_to_sender
21387020387,not_delivered,returning_to_sender
21384685290,not_delivered,returning_to_sender
21386063993,not_delivered,returning_to_sender
21385771800,not_delivered,returning_to_sender
21385180703,not_delivered,returning_to_sender
21384334119,not_delivered,returning_to_sender
21387222027,not_delivered,returning_to_sender
21385877526,not_delivered,returning_to_sender
21386269779,not_delivered,returning_to_sender
21386287846,not_delivered,returning_to_sender
21386990646,not_delivered,returning_to_sender
21385758029,not_delivered,returning_to_sender
21385671980,not_delivered,returning_to_sender
21386311400,not_delivered,returning_to_sender
21385635943,not_delivered,returning_to_sender
21387295257,not_delivered,returning_to_sender
21383410962,not_delivered,returning_to_sender
21385198489,not_delivered,returning_to_sender
21385896920,not_delivered,returning_to_sender
21385800596,not_delivered,returning_to_sender
21385428963,not_delivered,returning_to_sender
21385982356,not_delivered,returning_to_sender
21386979126,not_delivered,returning_to_sender
21386375519,not_delivered,returning_to_sender
21387303221,not_delivered,returning_to_sender
21386873943,not_delivered,returning_to_sender
21386358046,not_delivered,returning_to_sender
21386212886,not_delivered,returning_to_sender
21385389646,not_delivered,returning_to_sender
21385899126,not_delivered,returning_to_sender
21387352381,not_delivered,stolen
21386957139,not_delivered,stolen
21387362304,not_delivered,stolen
21387354231,not_delivered,stolen
21386110023,not_delivered,stolen
21386793413,not_delivered,stolen
21388793707,not_delivered,returning_to_sender
21385392937,not_delivered,stolen
21384226851,not_delivered,stolen
21386000221,not_delivered,stolen
21383779113,not_delivered,returned
21385007911,not_delivered,stolen
21385354761,not_delivered,stolen
21385348341,not_delivered,returned
21385213657,not_delivered,stolen
21385519264,not_delivered,stolen
21384957261,not_delivered,stolen
21385819621,not_delivered,stolen
21383676326,not_delivered,stolen
21385075557,not_delivered,stolen
21385143107,not_delivered,returning_to_sender
21384259547,not_delivered,returning_to_sender
21385803617,not_delivered,returning_to_sender
21386129127,not_delivered,returning_to_sender
21385184151,not_delivered,returning_to_sender
21385770291,not_delivered,returning_to_sender
21384775961,not_delivered,stolen
21385800144,not_delivered,returning_to_sender
21387316985,not_delivered,stolen
21387581595,not_delivered,stolen
21385827054,not_delivered,returning_to_sender
21387245932,not_delivered,stolen
21385554804,not_delivered,returning_to_sender
21385541394,not_delivered,returning_to_sender
21386348277,not_delivered,returning_to_sender
21387364232,not_delivered,stolen
21384833771,not_delivered,stolen
21385577534,not_delivered,returning_to_sender
21385596464,not_delivered,returning_to_sender
21384154641,not_delivered,returning_to_sender
21386014304,not_delivered,returning_to_sender
21386571474,not_delivered,stolen
21386991951,not_delivered,stolen
21386778114,not_delivered,returning_to_sender
21385874877,not_delivered,returning_to_sender
21385758134,not_delivered,returning_to_sender
21386600007,not_delivered,returning_to_sender
21386205624,not_delivered,returning_to_sender
21386633344,not_delivered,returning_to_sender
21385648917,not_delivered,returning_to_sender
21386833831,not_delivered,returning_to_sender
21384514251,not_delivered,returning_to_sender
21385789704,not_delivered,returning_to_sender
21385307234,not_delivered,returning_to_sender
21385204137,not_delivered,stolen
21386481584,not_delivered,stolen
21385490224,not_delivered,stolen
21385667501,not_delivered,stolen
21385523861,not_delivered,stolen
21385521257,not_delivered,returning_to_sender
21385634947,not_delivered,returning_to_sender
21384931657,not_delivered,returning_to_sender
21385425567,not_delivered,returning_to_sender
21386618651,not_delivered,returning_to_sender
21386029031,not_delivered,stolen
21385628971,not_delivered,returning_to_sender
21386572314,not_delivered,stolen
21385356541,not_delivered,returned
21383718109,not_delivered,returning_to_sender
21385700414,not_delivered,stolen
21386372024,not_delivered,returning_to_sender
21385654767,not_delivered,returning_to_sender
21385889287,not_delivered,returning_to_sender
21385460501,not_delivered,returning_to_sender
21385885951,not_delivered,returning_to_sender
21385585727,not_delivered,returning_to_sender
21386073254,not_delivered,returning_to_sender
21386483011,not_delivered,returning_to_sender
21385690634,not_delivered,returning_to_sender
21387195365,not_delivered,returning_to_sender
21385634264,not_delivered,returning_to_sender
21386205751,not_delivered,returning_to_sender
21386785657,not_delivered,returning_to_sender
21385306591,not_delivered,returning_to_sender
21385216031,not_delivered,returning_to_sender
21386719904,not_delivered,returning_to_sender
21384155194,not_delivered,returning_to_sender
21385881101,not_delivered,returning_to_sender
21385814277,not_delivered,returning_to_sender
21384146004,not_delivered,returning_to_sender
21385962684,not_delivered,returning_to_sender
21385520987,not_delivered,returning_to_sender
21387388345,not_delivered,returning_to_sender
21386225507,not_delivered,returning_to_sender
21385967177,not_delivered,returning_to_sender
21387433582,not_delivered,returning_to_sender
21387123575,not_delivered,returning_to_sender
21384219274,not_delivered,returning_to_sender
21383712613,not_delivered,returning_to_sender
21385807044,not_delivered,returning_to_sender
21385594874,not_delivered,returning_to_sender
21385099021,not_delivered,returning_to_sender
21386788257,not_delivered,returning_to_sender
21386528797,not_delivered,returning_to_sender
21385790174,not_delivered,returning_to_sender
21387080775,not_delivered,returning_to_sender
21386169654,not_delivered,stolen
21384083131,not_delivered,stolen
21384376391,not_delivered,stolen
21384697501,not_delivered,stolen
21384881041,not_delivered,stolen
21385432251,not_delivered,stolen
21385062767,not_delivered,stolen
21385465384,not_delivered,stolen
21385292871,not_delivered,returned
21385310887,not_delivered,returned
21385839971,not_delivered,returning_to_sender
21385740224,not_delivered,returning_to_sender
21384006031,not_delivered,stolen
21385176734,not_delivered,stolen
21386579181,not_delivered,returning_to_sender
21386396547,not_delivered,returning_to_sender
21385389274,not_delivered,stolen
21384867921,not_delivered,stolen
21385402817,not_delivered,returning_to_sender
21385424087,not_delivered,returning_to_sender
21386103904,not_delivered,returning_to_sender
21383852949,not_delivered,returning_to_sender
21385536604,not_delivered,returning_to_sender
21385870487,not_delivered,returning_to_sender
21384378601,not_delivered,returning_to_sender
21384228604,not_delivered,returning_to_sender
21385780371,not_delivered,returning_to_sender
21386194131,not_delivered,returning_to_sender
21385633791,not_delivered,returning_to_sender
21385455784,not_delivered,returning_to_sender
21386500597,not_delivered,returning_to_sender
21385375141,not_delivered,returning_to_sender
21386211644,not_delivered,returning_to_sender
21385559334,not_delivered,stolen
21386891561,not_delivered,stolen
21385594671,not_delivered,returning_to_sender
21385799687,not_delivered,stolen
21387079188,not_delivered,stolen
21386458861,not_delivered,returning_to_sender
21385601217,not_delivered,returning_to_sender
21385888384,not_delivered,stolen
21386009621,not_delivered,stolen
21385149111,not_delivered,returning_to_sender
21384859947,not_delivered,stolen
21384814124,not_delivered,returning_to_sender
21386167157,not_delivered,returning_to_sender
21385586197,not_delivered,returning_to_sender
21387871065,not_delivered,stolen
21385292117,not_delivered,stolen
21386870957,not_delivered,stolen
21386981677,not_delivered,stolen
21385704821,not_delivered,returning_to_sender
21385551474,not_delivered,returning_to_sender
21386298781,not_delivered,returning_to_sender
21387676395,not_delivered,returning_to_sender
21385645311,not_delivered,returning_to_sender
21386051691,not_delivered,returning_to_sender
21387033468,not_delivered,stolen
21385851254,not_delivered,returning_to_sender
21385623747,not_delivered,returning_to_sender
21385653364,not_delivered,returning_to_sender
21387018232,not_delivered,returning_to_sender
21386155741,not_delivered,returning_to_sender
21386184517,not_delivered,returning_to_sender
21386368281,not_delivered,returning_to_sender
21385329061,not_delivered,returning_to_sender
21386978307,not_delivered,returning_to_sender
21389070208,not_delivered,returning_to_sender
21385652741,not_delivered,returning_to_sender
21386188817,not_delivered,returning_to_sender
21384913414,not_delivered,returning_to_sender
21385963814,not_delivered,returning_to_sender
21386842141,not_delivered,returning_to_sender
21386560104,not_delivered,returning_to_sender
21386214511,not_delivered,returning_to_sender
21387618265,not_delivered,returning_to_sender
21386060801,not_delivered,returning_to_sender
21385297814,not_delivered,stolen
21384935824,not_delivered,returning_to_sender
21385616437,not_delivered,returning_to_sender
21386156124,not_delivered,returning_to_sender
21386279604,not_delivered,returning_to_sender
21385452057,not_delivered,returning_to_sender
21386015887,not_delivered,returning_to_sender
21384799794,not_delivered,returning_to_sender
21384058847,not_delivered,returning_to_sender
21385861594,not_delivered,returning_to_sender
21386852304,not_delivered,returning_to_sender
21387645725,not_delivered,returning_to_sender
21385970977,not_delivered,returning_to_sender
21387502432,not_delivered,returning_to_sender
21385703164,not_delivered,returning_to_sender
21386456827,not_delivered,returning_to_sender
21385898977,not_delivered,returning_to_sender
21385463934,not_delivered,returning_to_sender
21387694878,not_delivered,returning_to_sender
21387499292,not_delivered,returning_to_sender
21386544007,not_delivered,stolen
21388774328,not_delivered,stolen
21388094442,not_delivered,returning_to_sender
21386365977,not_delivered,stolen
21384780881,not_delivered,stolen
21380545653,not_delivered,stolen
21384854131,not_delivered,returned
21385798284,not_delivered,stolen
21385910357,not_delivered,returned
21385987781,not_delivered,returning_to_sender
21386755184,not_delivered,stolen
21385696844,not_delivered,returned
21385032531,not_delivered,stolen
21385022587,not_delivered,returning_to_sender
21384578654,not_delivered,returning_to_sender
21386152981,not_delivered,returning_to_sender
21386196927,not_delivered,returning_to_sender
21384650224,not_delivered,stolen
21384302584,not_delivered,stolen
21385584241,not_delivered,stolen
21385312457,not_delivered,stolen
21385615577,not_delivered,stolen
21385031297,not_delivered,stolen
21385565734,not_delivered,returning_to_sender
21385587581,not_delivered,stolen
21385787061,not_delivered,returning_to_sender
21385133997,not_delivered,stolen
21384127204,not_delivered,stolen
21385162097,not_delivered,stolen
21386168647,not_delivered,stolen
21384932951,not_delivered,stolen
21385565811,not_delivered,returning_to_sender
21386090181,not_delivered,returning_to_sender
21386647064,not_delivered,stolen
21385786114,not_delivered,returning_to_sender
21385099954,not_delivered,returning_to_sender
21385812471,not_delivered,stolen
21385434477,not_delivered,stolen
21383989183,not_delivered,stolen
21386554574,not_delivered,stolen
21385897067,not_delivered,returning_to_sender
21386749601,not_delivered,returning_to_sender
21386465574,not_delivered,stolen
21385743847,not_delivered,returning_to_sender
21386934221,not_delivered,returning_to_sender
21387448402,not_delivered,returning_to_sender
21385940227,not_delivered,returning_to_sender
21385874394,not_delivered,returning_to_sender
21385653197,not_delivered,returning_to_sender
21386132541,not_delivered,returning_to_sender
21385806664,not_delivered,returning_to_sender
21385939004,not_delivered,returning_to_sender
21386473387,not_delivered,returning_to_sender
21385388681,not_delivered,stolen
21386091634,not_delivered,returning_to_sender
21386000281,not_delivered,returning_to_sender
21385603267,not_delivered,returning_to_sender
21386774711,not_delivered,stolen
21386356331,not_delivered,returning_to_sender
21386111514,not_delivered,returning_to_sender
21386727981,not_delivered,returning_to_sender
21386831491,not_delivered,returning_to_sender
21386191941,not_delivered,returning_to_sender
21386244947,not_delivered,returning_to_sender
21384913627,not_delivered,returning_to_sender
21386006981,not_delivered,returning_to_sender
21385835137,not_delivered,returning_to_sender
21384804251,not_delivered,returning_to_sender
21385736847,not_delivered,returning_to_sender
21385648117,not_delivered,returning_to_sender
21385696147,not_delivered,returning_to_sender
21386108941,not_delivered,returning_to_sender
21385663564,not_delivered,returning_to_sender
21387092088,not_delivered,stolen
21385534931,not_delivered,returning_to_sender
21385842757,not_delivered,returning_to_sender
21385681984,not_delivered,returning_to_sender
21385460681,not_delivered,returning_to_sender
21386119094,not_delivered,returning_to_sender
21386933691,not_delivered,returning_to_sender
21385603197,not_delivered,returning_to_sender
21387054045,not_delivered,returning_to_sender
21386188981,not_delivered,returning_to_sender
21385696724,not_delivered,returning_to_sender
21386361227,not_delivered,returning_to_sender
21385867337,not_delivered,returning_to_sender
21387543598,not_delivered,returning_to_sender
21387234692,not_delivered,returning_to_sender
21386540864,not_delivered,returning_to_sender
21385861524,not_delivered,returning_to_sender
21386222657,not_delivered,returning_to_sender
21386746114,not_delivered,returning_to_sender
21387312335,not_delivered,returning_to_sender
21387564652,not_delivered,returning_to_sender
21385727721,not_delivered,returning_to_sender
21385895061,not_delivered,returning_to_sender
21386471014,not_delivered,returning_to_sender
21385964537,not_delivered,returning_to_sender
21384635194,not_delivered,returning_to_sender
21385714711,not_delivered,returning_to_sender
21386368191,not_delivered,returning_to_sender
21385529204,not_delivered,returning_to_sender
21385796574,not_delivered,returning_to_sender
21386445711,not_delivered,returning_to_sender
21386115807,not_delivered,returning_to_sender
21387598182,not_delivered,returning_to_sender
21388043645,not_delivered,stolen
21385898717,not_delivered,returning_to_sender
21385610711,not_delivered,returning_to_sender
21385334234,not_delivered,stolen
21385818651,not_delivered,stolen
21384838367,not_delivered,stolen
21385976031,not_delivered,stolen
21380831739,not_delivered,stolen
21385022214,not_delivered,stolen
21383960409,not_delivered,stolen
21386254844,not_delivered,stolen
21386310754,not_delivered,stolen
21385040014,not_delivered,returning_to_sender
21385173341,not_delivered,stolen
21385726854,not_delivered,returning_to_sender
21386336541,not_delivered,returning_to_sender
21386153337,not_delivered,returning_to_sender
21386119334,not_delivered,returning_to_sender
21385783664,not_delivered,returning_to_sender
21385035084,not_delivered,returning_to_sender
21385942087,not_delivered,returning_to_sender
21386032101,not_delivered,returning_to_sender
21387087285,not_delivered,stolen
21384316077,not_delivered,returning_to_sender
21385702967,not_delivered,returning_to_sender
21386113987,not_delivered,returning_to_sender
21386002104,not_delivered,returning_to_sender
21385963444,not_delivered,returning_to_sender
21385359181,not_delivered,returning_to_sender
21386269867,not_delivered,returning_to_sender
21385668804,not_delivered,returning_to_sender
21386104621,not_delivered,returning_to_sender
21385963014,not_delivered,returning_to_sender
21386805394,not_delivered,returning_to_sender
21385762707,not_delivered,returning_to_sender
21384242854,not_delivered,stolen
21386425471,not_delivered,returned
21384312481,not_delivered,returning_to_sender
21385660064,not_delivered,returning_to_sender
21385890111,not_delivered,returning_to_sender
21383544366,not_delivered,stolen
21386490037,not_delivered,stolen
21383714616,not_delivered,stolen
21385186217,not_delivered,stolen
21385048537,not_delivered,stolen
21383714700,not_delivered,stolen
21383641530,not_delivered,stolen
21385688857,not_delivered,returning_to_sender
21385342554,not_delivered,returning_to_sender
21385739511,not_delivered,returning_to_sender
21386401801,not_delivered,returning_to_sender
21385666214,not_delivered,returning_to_sender
21385318707,not_delivered,returning_to_sender
21385570117,not_delivered,returning_to_sender
21385168594,not_delivered,returning_to_sender
21387486305,not_delivered,returning_to_sender
21385866941,not_delivered,returning_to_sender
21385659144,not_delivered,returning_to_sender
21385834121,not_delivered,returning_to_sender
21381983663,not_delivered,returning_to_sender
21387116988,not_delivered,returning_to_sender
21385901127,not_delivered,returning_to_sender
21385531664,not_delivered,returning_to_sender
21386268131,not_delivered,returning_to_sender
21385422394,not_delivered,returning_to_sender
21386627717,not_delivered,returning_to_sender
21387201602,not_delivered,returning_to_sender
21385722751,not_delivered,returning_to_sender
21386513764,not_delivered,returning_to_sender
21386686124,not_delivered,returning_to_sender
21387253115,not_delivered,returning_to_sender
21386782597,not_delivered,returning_to_sender
21384814444,not_delivered,returning_to_sender
21385827861,not_delivered,returning_to_sender
21386981911,not_delivered,returning_to_sender
21387664122,not_delivered,returning_to_sender
21387085582,not_delivered,returning_to_sender
21387367935,not_delivered,returning_to_sender
21386682204,not_delivered,returning_to_sender
21385714114,not_delivered,returning_to_sender
21387516912,not_delivered,returning_to_sender
21386873024,not_delivered,returning_to_sender
